Время (UTC);Инициатор;Событие;Код;Объект;Детали
2026-06-14T18:22:23.502665+00:00;Goalkeeper;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 0, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T18:22:13.035061+00:00;Goalkeeper;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 3, ""home"": 1, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T18:21:47.095388+00:00;Goalkeeper;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 4, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T18:21:08.626112+00:00;Goalkeeper;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 1, ""home"": 2, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T18:14:22.416825+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T18:07:50.390642+00:00;Прапор;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 0, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-14T17:55:44.450375+00:00;Прапор;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 2, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T17:55:27.819815+00:00;Прапор;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 2, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T17:54:22.416993+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T17:44:22.432008+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T17:36:04.640031+00:00;Chukanov;Сделан прогноз;prediction_set;cf9e8e25-3475-47c8-a30e-f319674540d0;"{""away"": 0, ""home"": 2, ""match"": ""Uruguay — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:36:01.377954+00:00;Chukanov;Сделан прогноз;prediction_set;599efdff-8b5a-4be8-b9d7-1dc98d3711d1;"{""away"": 0, ""home"": 1, ""match"": ""Belgium — Iran"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:58.496190+00:00;Chukanov;Сделан прогноз;prediction_set;a3fa4d8c-37d5-46f5-a9fa-311b970be2f8;"{""away"": 0, ""home"": 3, ""match"": ""Spain — Saudi Arabia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:54.930458+00:00;Chukanov;Сделан прогноз;prediction_set;92d147b2-6ffc-4d1d-b012-4c1219673272;"{""away"": 1, ""home"": 0, ""match"": ""Tunisia — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:42.600812+00:00;Chukanov;Сделан прогноз;prediction_set;fe590d4f-fe04-447b-bcc2-4b2c2c290b77;"{""away"": 0, ""home"": 2, ""match"": ""Ecuador — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:30.264150+00:00;Chukanov;Сделан прогноз;prediction_set;f3fb8689-1a5b-4cee-8c31-6befdea0ed60;"{""away"": 0, ""home"": 2, ""match"": ""Germany — Ivory Coast"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:26.285638+00:00;Chukanov;Сделан прогноз;prediction_set;f3fec163-a799-4f15-8595-1e4c29a68942;"{""away"": 1, ""home"": 2, ""match"": ""Netherlands — Sweden"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:20.842617+00:00;Chukanov;Сделан прогноз;prediction_set;f2bcfb11-b40d-43f7-8c6e-977feffb7e76;"{""away"": 1, ""home"": 1, ""match"": ""Türkiye — Paraguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:16.249072+00:00;Chukanov;Сделан прогноз;prediction_set;a1f16204-4acd-4862-b8d1-1935a82f4552;"{""away"": 0, ""home"": 2, ""match"": ""Brazil — Haiti"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:03.553945+00:00;Chukanov;Сделан прогноз;prediction_set;e371951f-9345-47ea-9fb3-bab94232cab9;"{""away"": 1, ""home"": 0, ""match"": ""Scotland — Morocco"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:35:00.920623+00:00;Chukanov;Сделан прогноз;prediction_set;f1e5dc73-d186-4304-9153-de8973f6b87d;"{""away"": 0, ""home"": 2, ""match"": ""USA — Australia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:56.833636+00:00;Chukanov;Сделан прогноз;prediction_set;28407b7f-d4cd-45e0-8612-1a837c288caa;"{""away"": 0, ""home"": 1, ""match"": ""Mexico — South Korea"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:47.110808+00:00;Chukanov;Сделан прогноз;prediction_set;7f033138-5b17-4cf9-98db-68f19f29e020;"{""away"": 0, ""home"": 2, ""match"": ""Canada — Qatar"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:42.768484+00:00;Chukanov;Сделан прогноз;prediction_set;32b812da-b3aa-4825-b6ba-517a735815f0;"{""away"": 0, ""home"": 1, ""match"": ""Switzerland — Bosnia & Herzegovina"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:32.396541+00:00;Chukanov;Сделан прогноз;prediction_set;e592d539-b6ab-4c73-9f85-18e81d607c58;"{""away"": 1, ""home"": 1, ""match"": ""Czechia — South Africa"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:25.748509+00:00;Chukanov;Сделан прогноз;prediction_set;fa2544cb-f0e8-42b2-8a62-beaa063e3aa0;"{""away"": 2, ""home"": 0, ""match"": ""Uzbekistan — Colombia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:14.304440+00:00;Chukanov;Сделан прогноз;prediction_set;3404b735-82aa-4d09-94e0-9f1105be2bf6;"{""away"": 0, ""home"": 1, ""match"": ""Ghana — Panama"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:07.891088+00:00;Chukanov;Сделан прогноз;prediction_set;02b8ed61-7272-4923-ba7f-8778ab070f80;"{""away"": 0, ""home"": 1, ""match"": ""England — Croatia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:34:04.482514+00:00;Chukanov;Сделан прогноз;prediction_set;8aadb7c8-300d-4667-907f-a999ace644e6;"{""away"": 0, ""home"": 2, ""match"": ""Portugal — Congo DR"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:59.623636+00:00;Chukanov;Сделан прогноз;prediction_set;9437cb05-81bc-4e6f-93a1-ed7e41ad5293;"{""away"": 0, ""home"": 1, ""match"": ""Austria — Jordan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:55.458969+00:00;Chukanov;Сделан прогноз;prediction_set;126f7b03-07ec-439b-9731-520dfe2fc786;"{""away"": 0, ""home"": 2, ""match"": ""Argentina — Algeria"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:48.574059+00:00;Chukanov;Сделан прогноз;prediction_set;537c9ff7-95d3-41ac-b56a-1c7cd2b38eeb;"{""away"": 2, ""home"": 1, ""match"": ""Iraq — Norway"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:42.149436+00:00;Chukanov;Сделан прогноз;prediction_set;895b479a-3af1-43b5-9790-162ae9c53ab6;"{""away"": 0, ""home"": 2, ""match"": ""France — Senegal"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:38.228151+00:00;Chukanov;Сделан прогноз;prediction_set;2411986c-4744-4e6e-9969-9b4a0e4ec519;"{""away"": 0, ""home"": 1, ""match"": ""Iran — New Zealand"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:22.306088+00:00;Chukanov;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 1, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:17.864233+00:00;Chukanov;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 0, ""home"": 3, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:09.267418+00:00;Chukanov;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 2, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:33:05.395669+00:00;Chukanov;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T17:24:22.417945+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T17:09:22.488555+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T17:04:22.417605+00:00;система;Синхронизация с API;api_sync;;"{""auto"": true, ""created"": 0, ""updated"": 1, ""rescored"": 0}"
2026-06-14T16:58:10.546177+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 1, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-14T16:57:55.727141+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 1, ""home"": 3, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 2}}"
2026-06-14T16:57:27.937095+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 1, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-14T16:53:03.766519+00:00;tata8;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 2, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T16:51:52.621537+00:00;tata8;Сделан прогноз;prediction_set;537c9ff7-95d3-41ac-b56a-1c7cd2b38eeb;"{""away"": 3, ""home"": 1, ""match"": ""Iraq — Norway"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:47.933311+00:00;tata8;Сделан прогноз;prediction_set;895b479a-3af1-43b5-9790-162ae9c53ab6;"{""away"": 1, ""home"": 4, ""match"": ""France — Senegal"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:43.912100+00:00;tata8;Сделан прогноз;prediction_set;2411986c-4744-4e6e-9969-9b4a0e4ec519;"{""away"": 1, ""home"": 1, ""match"": ""Iran — New Zealand"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:37.355080+00:00;tata8;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 2, ""home"": 1, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:33.549382+00:00;tata8;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 1, ""home"": 3, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:30.057131+00:00;tata8;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 5, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:51:24.849705+00:00;tata8;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 1, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T16:29:31.602395+00:00;A.V.Aziamov;Изменён прогноз;prediction_updated;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 3}}"
2026-06-14T16:12:45.319592+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 3, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 4}}"
2026-06-14T16:12:08.658252+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 2}}"
2026-06-14T13:30:14.180488+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:29:17.855155+00:00;Paul;Изменён прогноз;prediction_updated;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 0, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T13:28:18.842059+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:27:18.084495+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:26:07.876983+00:00;Apelsin_4ik;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:21:45.041518+00:00;Paul;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 1, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:21:23.705554+00:00;Paul;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 0, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:08:56.099158+00:00;Spartak1210;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-14T13:08:13.622190+00:00;Spartak1210;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T13:05:10.242434+00:00;Игорь Владимирович!;Изменён прогноз;prediction_updated;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 1, ""home"": 2, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T12:57:36.382408+00:00;Spartak1210;Изменён прогноз;prediction_updated;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 5, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 4}}"
2026-06-14T12:08:03.641815+00:00;A.V.Aziamov;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 1, ""home"": 2, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T12:02:01.446225+00:00;Federico;Сделан прогноз;prediction_set;537c9ff7-95d3-41ac-b56a-1c7cd2b38eeb;"{""away"": 1, ""home"": 0, ""match"": ""Iraq — Norway"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T12:01:46.730372+00:00;Federico;Изменён прогноз;prediction_updated;2411986c-4744-4e6e-9969-9b4a0e4ec519;"{""away"": 0, ""home"": 1, ""match"": ""Iran — New Zealand"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 1, ""home"": 1}}"
2026-06-14T12:01:38.227240+00:00;Federico;Сделан прогноз;prediction_set;2411986c-4744-4e6e-9969-9b4a0e4ec519;"{""away"": 1, ""home"": 1, ""match"": ""Iran — New Zealand"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T12:01:26.846521+00:00;Federico;Сделан прогноз;prediction_set;895b479a-3af1-43b5-9790-162ae9c53ab6;"{""away"": 0, ""home"": 2, ""match"": ""France — Senegal"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T12:00:48.663037+00:00;Federico;Сделан прогноз;prediction_set;81745537-45d5-4b7f-a5dd-be844ee48731;"{""away"": 1, ""home"": 0, ""match"": ""Saudi Arabia — Uruguay"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T12:00:36.350874+00:00;Federico;Сделан прогноз;prediction_set;b9da12e0-426d-419d-b656-7fe1e46d0250;"{""away"": 2, ""home"": 2, ""match"": ""Belgium — Egypt"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T11:59:40.401587+00:00;Federico;Сделан прогноз;prediction_set;6692fab5-f774-46c2-b4f4-ace8bf7e6fa3;"{""away"": 0, ""home"": 1, ""match"": ""Sweden — Tunisia"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T11:59:17.591178+00:00;Federico;Сделан прогноз;prediction_set;0fcfca90-66bd-4558-bf1d-88f8d5df492c;"{""away"": 0, ""home"": 2, ""match"": ""Spain — Cape Verde Islands"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T11:58:44.314627+00:00;Federico;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
2026-06-14T10:46:07.641554+00:00;СаХаРоК48;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 2, ""home"": 1}}"
2026-06-14T10:32:33.405188+00:00;DEN48;Сделан прогноз;prediction_set;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 2, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T10:32:25.881413+00:00;DEN48;Сделан прогноз;prediction_set;299007b9-a306-4e18-b1fc-f7d067ecb585;"{""away"": 0, ""home"": 1, ""match"": ""Netherlands — Japan"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T10:32:15.562536+00:00;DEN48;Сделан прогноз;prediction_set;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 5, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2""}"
2026-06-14T10:20:45.909679+00:00;Прапор;Изменён прогноз;prediction_updated;8b2230d3-02a1-45b4-9400-c53d40d7ae15;"{""away"": 0, ""home"": 4, ""match"": ""Germany — Curaçao"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 5}}"
2026-06-14T10:18:44.126808+00:00;Прапор;Изменён прогноз;prediction_updated;a98de20d-b6d7-462f-ae3d-cabadad0aae2;"{""away"": 1, ""home"": 1, ""match"": ""Ivory Coast — Ecuador"", ""room_id"": ""ecbfa22b-bcb2-4d63-a68d-8792b15a1df2"", ""previous"": {""away"": 0, ""home"": 2}}"
